,INTERACTOR_A,INTERACTOR_B
5043,CYB5B,FOCAD
5044,MLNR,HEATR1
5045,HAL,KCTD16
5046,LPAR1,TYRO3
5047,RSPH6A,MYOM2
5048,KLHL11,A2ML1
5049,CYCS,USP36
5050,FAM174A,CHD1L
5051,HCST,ATP8B2
5052,CST8,LAMA3
5053,SLC2A5,ATP12A
5054,RXFP1,PIGQ
5055,HES4,HAL
5056,DGCR2,PLD6
5057,ATP6V1D,ADD1
5058,IL17RC,PIGQ
5059,LRP1,SLC25A23
5060,CDH23,LAMA3
5061,CUL9,GTF3C1
5062,AKR7L,FOCAD
5063,SLC25A3,ATP12A
5064,DFNA5,PLEC
5065,B3GNT7,ATP12A
5066,TFG,HEPHL1
5067,ZFAND4,A2ML1
5068,H2BFWT,HSPG2
5069,CALM1,PDE4DIP
5070,P2RY14,ATP12A
5071,DGCR2,PDS5B
5072,LRRC4C,SULF1
5073,SPCS1,ATP12A
5074,OMP,AHNAK2
5075,DHCR24,ATP12A
5076,AARSD1,HPS5
5077,GPSM1,NUMA1
5078,DGCR2,INTS1
5079,TXLNA,DST
5080,VSIG1,HEATR1
5081,MADD,PIP4K2B
5082,KLRD1,ATP8B2
5083,CHD1L,PARP2
5084,NUDT16,ATP12A
5085,HCST,ATM
5086,MADD,PIP4K2A
5087,APP,SULF1
5088,WNT7A,FBN2
5089,TGOLN2,HEATR1
5090,CUL9,ZNF480
5091,NPHS1,ATP12A
5092,IL7R,LAMA3
5093,GPR182,ATM
5094,PDGFRA,SULF1
5095,CUL9,ZNF616
5096,DGCR2,XPR1
5097,CHD1L,HSPA8
5098,SLC25A23,HSPA1L
5099,DGCR2,YAP1
5100,CUL9,GAB1
5101,DGCR2,DEPDC1B
5102,APLF,CHD1L
5103,GCGR,ATP12A
5104,LYPD4,FBN2
5105,CCR6,ATP8B2
5106,YBEY,BCAT2
5107,OAZ3,HEPHL1
5108,DGCR2,RPS6KA2
5109,DGCR2,RPS6KA3
5110,CUL9,DEPDC1
5111,STBD1,AGL
5112,SGOL2,HEPHL1
5113,RETNLB,SULF1
5114,HEATR1,LPCAT2
5115,CKAP2,FOCAD
5116,SLC12A3,SNX5
5117,GPR182,SLC25A23
5118,MADD,TC2N
5119,EHHADH,USP36
5120,ABCA2,ITPRIPL1
5121,CHRNB3,TYRO3
5122,HSF2,A2ML1
5123,HCST,FOCAD
5124,HAL,PLEKHA3
5125,CUL9,SH3BP4
5126,PDE4DIP,FAM129B
5127,FCF1,HAL
5128,DGCR2,GTPBP6
5129,CHD1L,HLTF
5130,RIMS3,RIMS1
5131,TMC4,ANO5
5132,GRB10,AHNAK2
5133,DGCR2,PI4KA
5134,ITFG3,ATM
5135,GPR21,ITPRIPL1
5136,NDUFS5,HAL
5137,SLC12A3,SNX2
5138,USP36,KIAA0232
5139,C21orf59,HAL
5140,CD70,ATM
5141,S100A2,MCPH1
5142,EEF2KMT,BCAT2
5143,TTYH1,ATP8B2
5144,DGCR2,C19orf25
5145,KRT72,NUMA1
5146,GPR64,ATM
5147,DGCR2,NF1
5148,NPTN,MDN1
5149,NEDD1,FOCAD
5150,DPEP1,PIGQ
5151,MLF1,PDE4DIP
5152,DGKG,FBXW8
5153,CTCFL,USP36
5154,SYT2,MADD
5155,ASCL1,A2ML1
5156,KAL1,USP36
5157,DGCR2,PIGA
5158,CARD8,FLNA
5159,PTGFR,ATP12A
5160,LPCAT2,ATP12A
5161,LMO2,AHNAK2
5162,OS9,LAMA3
5163,PRG3,FBN2
5164,GUCY1A3,HAL
5165,CUL9,ZNF765
5166,FAXC,ATP8B2
5167,SRPRB,ATP12A
5168,JMJD6,PHRF1
5169,IL2RA,HEATR1
5170,KLHL11,HEPHL1
5171,DGCR2,ATP8B2
5172,WDR5,KMT2D
5173,ZBTB44,FOCAD
5174,RXFP1,ATP8B2
5175,JTB,PIGQ
5176,DGCR2,TYK2
5177,PDE4DIP,MAPRE3
5178,SUSD4,ATP12A
5179,RPL10,FBN2
5180,DGCR2,MDN1
5181,DGCR2,DYM
5182,PDE4DIP,A2ML1
5183,PCK2,AHNAK2
5184,CD70,MDN1
5185,MRPL38,HEPHL1
5186,AHDC1,TRIM68
5187,C19orf38,ITPRIPL1
5188,PDGFRA,LAMA1
5189,APEX2,CUL9
5190,PDE4DIP,GATM
5191,CSNK2A1,PHRF1
5192,EEFSEC,HSPA8
5193,OVCA2,MYH11
5194,HPN,SULF1
5195,LAMC3,TXLNA
5196,TMEM9,MDN1
5197,FAM120AOS,AHNAK2
5198,DGCR2,UBA52
5199,B4GAT1,ATP8B2
5200,BTNL8,PTK7
5201,NDUFS6,BCAT2
5202,DGCR2,CERK
5203,DGCR2,TBC1D15
5204,DGCR2,FAM126A
5205,ATXN7L1,PDE4DIP
5206,ADAMTSL1,FBN2
5207,ZDHHC12,ANO5
5208,FKBP11,AHNAK2
5209,DGCR2,TUBGCP3
5210,DGKG,ZC2HC1A
5211,PSENEN,FOCAD
5212,HTR2C,ITPRIPL1
5213,SLC2A12,SLC25A23
5214,NPPA,A2ML1
5215,FAM24B,PLEC
5216,TREX2,A2ML1
5217,ALOX5,MADD
5218,PARP16,MDN1
5219,CUL9,ZNF841
5220,S100A6,RARS2
5221,KLHL11,ATP12A
5222,WDR83,NUMA1
5223,PAEP,SLC25A23
5224,CXorf66,HEPHL1
5225,PPL,AHNAK
5226,GJB7,AHNAK2
5227,CX3CL1,ATP12A
5228,TIGIT,ATP8B2
5229,OPALIN,HEATR1
5230,SCGB2A2,PTK7
5231,MCOLN3,ATP8B2
5232,ATP2B2,DGCR2
5233,DGCR2,TRAPPC12
5234,DKKL1,MDN1
5235,DEFB131,AHNAK2
5236,PDE4DIP,TGM1
5237,DGCR2,XPO5
5238,DUSP16,HPS5
5239,C7orf34,ATP12A
5240,MADD,ECT2
5241,CUL9,ZNF770
5242,CUL9,NVL
5243,OPRM1,ATM
5244,GPR88,ATP12A
5245,ZNF408,FBN2
5246,RARS2,HSPD1
5247,HEATR1,VSIG8
5248,DGCR2,KIDINS220
5249,PDE4DIP,SERPINB5
5250,PDE4DIP,GM2A
5251,POLR2L,HAL
5252,NDUFA4,CHD1L
5253,PDE4DIP,PM20D1
5254,CUL9,GTF3C3
5255,SFR1,HAL
5256,P2RY8,ATM
5257,CUL9,CUL7
5258,PDE4DIP,CRABP2
5259,USP36,NPM1
5260,ADCY9,ITPRIPL1
5261,TACR1,ATP12A
5262,PDE4DIP,IVL
5263,NKAIN1,ATP12A
5264,PSENEN,USP36
5265,CUL9,CDCA5
5266,RWDD2B,MYH11
5267,GLMN,CUL9
5268,USP51,AHNAK2
5269,DEFB125,LAMA3
5270,DGCR2,ZW10
5271,LAMC3,TGFB1
5272,MADD,TUBB3
5273,MADD,TUBB4B
5274,ATP8B4,ATP8B2
5275,COQ3,PDE4DIP
5276,EDNRB,ATM
5277,VSIG1,MDN1
5278,KLRB1,ATP12A
5279,ZNF467,USP36
5280,AURKA,FBN2
5281,PDE4DIP,PPL
5282,HCN1,A2ML1
5283,CCDC68,PLEC
5284,DGCR2,HMGCR
5285,NPY2R,RARS2
5286,DGKG,DGKH
5287,CD226,ITPRIPL1
5288,RNF145,FOCAD
5289,FAS,CHD1L
5290,SCGB2A1,LAMA3
5291,DGCR2,ATP2B3
5292,DGCR2,ATP2B4
5293,EFCAB1,PDE4DIP
5294,KRT34,PLEC
5295,GRPR,ATP12A
5296,CHRNB4,ATP12A
5297,ZNF677,FOCAD
5298,CUL9,ZNF92
5299,LAGE3,ATP12A
5300,SLC25A23,DDI2
5301,HCST,MDN1
5302,CD274,ATM
5303,P2RX1,ITPRIPL1
5304,POLR2J,PHRF1
5305,LYZL2,SULF1
5306,DGCR2,SPPL3
5307,PIGQ,HSPA8
5308,ZCCHC9,AHNAK2
5309,DGKG,TBL1X
5310,PDE4DIP,SERPINB3
5311,PDE4DIP,SERPINB4
5312,NT5E,USP36
5313,BAGE2,LAMA3
5314,HCN1,HAL
5315,HEATR1,TSPYL6
5316,PI4KAP1,A2ML1
5317,ADD3,ADD1
5318,IGFL3,FBN2
5319,DGCR2,ATP5G3
5320,ST14,FBN2
5321,USP36,DHX33
5322,SNX6,ATM
5323,KIR2DL4,ATP12A
5324,TMCO3,PIGQ
5325,AGO4,CUL9
5326,EFNA5,ATP12A
5327,PDE4DIP,LCN2
5328,C1QTNF7,LAMA1
5329,PLAC8L1,A2ML1
5330,GRAMD1B,ITPRIPL1
5331,DGCR2,GNL3L
5332,HEATR1,SELENBP1
5333,TMEM169,PIGQ
5334,PDE4DIP,CALML3
5335,SLAMF1,ATP12A
5336,DGCR2,SMAD1
5337,YIPF3,ATP8B2
5338,KCNMB3,ATP12A
5339,OPRL1,ATP12A
5340,MPP1,MYH11
5341,TBC1D22B,HAL
5342,TEX35,HEPHL1
5343,OR2A4,PLEC
5344,LGALS9,LAMA1
5345,DGCR2,CHPT1
5346,C5AR1,ATP12A
5347,C5AR1,ATM
5348,PFDN5,HAL
5349,SLC22A15,ATP12A
5350,CERS2,AHNAK2
5351,ATP10A,HSPA8
5352,MRFAP1L1,ATP12A
5353,TMEM31,USP36
5354,WBP1,ATP12A
5355,UPK2,ATP12A
5356,INSL5,SULF1
5357,MADD,PIP4K2C
5358,CUL9,MYO5A
5359,PDE4DIP,LGALS7B
5360,CSNK2A2,PHRF1
5361,DGKG,VCPIP1
5362,DGCR2,HEATR1
5363,DGCR2,SLC39A10
5364,CHD1L,GMDS
5365,SLC37A3,ATP12A
5366,DGKG,SMCHD1
5367,CBX3,AHDC1
5368,CXCR4,ATP8B2
5369,ZNF284,AHNAK2
5370,PDE4DIP,RAB25
5371,IFNLR1,ATP12A
5372,BNIP1,FOCAD
5373,FBXO2,LAMA3
5374,C7orf49,FOCAD
5375,COPS7B,DST
5376,DGCR2,RHOBTB3
5377,KLRC2,ATP12A
5378,ST6GALNAC6,HAL
5379,OR2A4,HEPHL1
5380,GBP2,ADD1
5381,ZNF154,HAL
5382,DGCR2,TMEM57
5383,CUL9,ZNF761
5384,BTNL9,FOCAD
5385,UBALD2,HAL
5386,DGCR2,ASCC3
5387,DOCK10,HAL
5388,LPAR6,ATP8B2
5389,PRSS16,HAL
5390,DGCR2,TPCN1
5391,TINAGL1,HSPG2
5392,CERS2,AHNAK
5393,DPEP1,MDN1
5394,CUL9,UBE2F
5395,CD3D,ATP12A
5396,CSRNP1,AHDC1
5397,DPPA4,ADD1
5398,PIGQ,DPP8
5399,MADD,TYK2
5400,ZBTB2,FOCAD
5401,KLRC1,MDN1
5402,PDE4DIP,IGKC
5403,SLC22A4,ATP8B2
5404,TAZ,LAMA3
5405,DGKG,USP15
5406,DGKG,DHTKD1
5407,SPINT2,ITPRIPL1
5408,GREM2,FBN2
5409,OR2A4,HAL
5410,PDE4DIP,CDK5RAP2
5411,AFG3L2,DST
5412,AMIGO1,ATM
5413,GPR17,CHD1L
5414,PDE4DIP,S100A16
5415,INSC,A2ML1
5416,BTC,HEPHL1
5417,NOG,SULF1
5418,C1QTNF7,MYOM2
5419,DGCR2,STXBP4
5420,LCN9,LAMA1
5421,NUDT5,FLNA
5422,SLC12A3,GUCY1B3
5423,SLC30A2,PIGQ
5424,CERS2,PLEC
5425,PDE4DIP,NDRG1
5426,ATM,PRMT8
5427,CUL9,MUL1
5428,DNAJA2,HPS5
5429,CD300C,ATP12A
5430,DEFB125,FBN2
5431,CSNK1A1L,ATP12A
5432,GOT1,AHNAK2
5433,ATP1B4,PTK7
5434,SLC22A2,ATP8B2
5435,CUL9,ZNF624
5436,FBXO2,HSPG2
5437,DGCR2,NEDD4L
5438,UGT1A10,A2ML1
5439,PDE4DIP,AKAP9
5440,CEP41,ATP12A
5441,SLCO6A1,HAL
5442,ATP1B1,ATP12A
5443,CELA3B,BCAT2
5444,PDE4DIP,ALDH1A3
5445,KIAA0408,FOCAD
5446,DGCR2,NOP9
5447,APIP,HEPHL1
5448,MAPRE1,PDE4DIP
5449,PDE4DIP,S100A9
5450,LGALS1,PTK7
5451,RDX,DST
5452,KRT35,LAMA1
5453,SCN2B,FOCAD
5454,SLC15A1,ATP12A
5455,KLRC1,CHD1L
5456,ZNF154,A2ML1
5457,HS2ST1,ATP12A
5458,KRT78,NUMA1
5459,PMS2P3,FOCAD
5460,AHNAK,PLEKHG3
5461,GAL3ST2,ATP12A
5462,KRTCAP2,ATP12A
5463,DNAJC22,FOCAD
5464,TLR7,HAL
5465,TMEM169,ATP8B2
5466,DGCR2,LEMD2
5467,GDF9,MYH11
5468,DGCR2,KIRREL
5469,CYB5B,ATM
5470,CYB5B,ATP12A
5471,STX17,HAL
5472,DGCR2,IQCB1
5473,PDE4DIP,TYMP
5474,RAMP2,ATP8B2
5475,KRTCAP3,ATP12A
5476,FTH1,HAL
5477,FAM213A,A2ML1
5478,C1orf54,LAMA3
5479,C20orf197,FOCAD
5480,NID2,LAMA1
5481,CLEC4C,ATP8B2
5482,PTH2R,RARS2
5483,SAA1,USP36
5484,RNF111,HAL
5485,CDH23,LAMC3
5486,CCL3,SULF1
5487,SCGB2A2,LAMA3
5488,WWP1,DGCR2
5489,RBX1,MYH11
5490,RAPGEF5,PLEC
5491,HPS5,HPS3
5492,S1PR1,ATP12A
5493,SPINT2,ATP12A
5494,DGCR2,NCAPH2
5495,CHD1L,TNKS
5496,AVPR2,ATM
5497,OR10H1,PDE4DIP
5498,CUL9,DPYSL5
5499,PIGQ,RNF181
5500,MADD,TUBA4A
5501,NKAIN1,ATP8B2
5502,PIGQ,HSPA2
5503,LAMC3,NID1
5504,VEGFB,HAL
5505,HCRTR2,ATP12A
5506,AHNAK2,NUDT14
5507,DGCR2,NEDD4
5508,CUL9,ZNF445
5509,DGCR2,NDFIP2
5510,DGCR2,MYO19
5511,C1orf54,LAMA1
5512,ADD2,ADD1
5513,GPR182,FOCAD
5514,LRRC46,POLE
5515,DGCR2,ARV1
5516,SPRR2D,HAL
5517,IL2RA,ATP12A
5518,LGALS7,LAMA1
5519,GALNT10,CHD1L
5520,AHDC1,RPL4
5521,FRMD1,A2ML1
5522,OR51E2,HEPHL1
5523,DGCR2,SC5D
5524,SKP1,HPS5
5525,TREM1,ATP12A
5526,CAPN6,FLNA
5527,CENPH,DGCR2
5528,TCL1B,HPS5
5529,PTH1R,ATM
5530,LINC00346,FOCAD
5531,SLC12A3,DDRGK1
5532,MAPRE1,DST
5533,ZRSR2,HAL
5534,VWCE,FBN2
5535,LAMA3,KDM3A
5536,TSPAN10,ATP12A
5537,CST9L,LAMA3
5538,IL13RA2,RARS2
5539,CD226,ATP12A
5540,SSR2,MDN1
5541,DGCR2,POM121
5542,PDE4DIP,C3
5543,DGCR2,SMAD5
5544,FBXO2,FBN2
5545,DGCR2,NCAPG2
5546,RAB6B,CUL9
5547,PDE4DIP,GDPD3
5548,DGCR2,PRKDC
5549,FOXD4L6,FBN2
5550,GPR12,ATP12A
5551,SWAP70,PDE4DIP
5552,PRG2,FBN2
5553,DGKG,TPP1
5554,BAGE2,SULF1
5555,TSHR,PTK7
5556,CDH5,HEATR1
5557,DGCR2,CNOT11
5558,ST14,SULF1
5559,TXNDC16,HAL
5560,NCKIPSD,DST
5561,DPPA4,HAL
5562,FAM9C,PDE4DIP
5563,ZMAT4,HEPHL1
5564,GMCL1,A2ML1
5565,DGCR2,SLC25A16
5566,PDE4DIP,ANXA8
5567,FBXL4,HEPHL1
5568,SCOC,NUMA1
5569,CXCL16,ATP12A
5570,TTC9C,POLE
5571,ADAM33,DGCR2
5572,IRGC,ATP12A
5573,MARCH4,ANO5
5574,DGCR2,ARFGEF1
5575,IPPK,TYRO3
5576,PPP2R2B,A2ML1
5577,LRRC25,ATM
5578,CUL9,SHC1
5579,SLC9A8,MYH11
5580,HSD17B6,ATP12A
5581,ZNF408,HSPG2
5582,DGCR2,TIGD5
5583,SEMG2,HEPHL1
5584,TMPRSS11B,PTK7
5585,SLC22A6,SLC25A23
5586,TEFM,A2ML1
5587,DGCR2,RINT1
5588,KRT222,PLEC
5589,DGCR2,DEPDC1
5590,METTL9,MDN1
5591,DGCR2,ATP9A
5592,MFAP5,FBN2
5593,SYCN,SULF1
5594,PDCD1,SLC25A23
5595,TAS2R42,FOCAD
5596,TNFRSF10C,ATP12A
5597,DGCR2,LTN1
5598,STK11,A2ML1
5599,BEX5,A2ML1
5600,MBD4,A2ML1
5601,DGCR2,NLRX1
5602,CEACAM8,LAMA3
5603,ZSCAN12,HAL
5604,TSPYL1,ITPRIPL1
5605,BMPR2,MYH11
5606,MFAP5,SULF1
5607,LGALS3,LAMA1
5608,DGKG,NCOR2
5609,DGKG,NCOR1
5610,AGK,ATP12A
5611,LGALS3BP,POLE
5612,GPR17,HEATR1
5613,STX17,PLEC
5614,CDK15,A2ML1
5615,FTH1,A2ML1
5616,GPBP1,HEPHL1
5617,MAGEB2,USP36
5618,SLCO4C1,ATP12A
5619,OCIAD1,ATM
5620,TMED2,ATP8B2
5621,KLK12,FOCAD
5622,PLD6,ATP12A
5623,NPTN,FOCAD
5624,DGCR2,LAPTM4B
5625,CEACAM8,PTK7
5626,ST7,A2ML1
5627,WFDC11,ATP12A
5628,SPINK4,LAMA3
5629,SPINT2,ATP8B2
5630,PCDHGA7,ATP12A
5631,H2AFJ,USP36
5632,RPN2,HEPHL1
5633,SEC62,ATP12A
5634,PDE4DIP,PKP3
5635,DEFA1,LAMA3
5636,ODF4,ATP12A
5637,HEATR1,LRRC15
5638,LAMC3,CCDC101
5639,DGCR2,LEMD3
5640,PNKD,ADD1
5641,DGCR2,MIPEP
5642,CUL9,ZNF865
5643,DGKG,TBL1XR1
5644,P2RY10,HEATR1
5645,NDC80,FOCAD
5646,PDE4DIP,PRKAR2B
5647,FTSJ3,FOCAD
5648,MADD,RIPK4
5649,NEFM,PLEC
5650,DGCR2,TTC7B
5651,H2AFX,CHD1L
5652,DGCR2,GORASP1
5653,DGKG,NOP14
5654,PRG3,ATP12A
5655,KCNA2,PIGQ
5656,OR10H1,FOCAD
5657,HYPM,ATM
5658,RBBP5,KMT2D
5659,KCNMB3,ATP8B2
5660,GPR17,MDN1
5661,HCST,ITPRIPL1
5662,DGKG,CUL7
5663,FPR1,ATM
5664,FPR1,ATP12A
5665,DEF8,HPS5
5666,MAMDC4,ATP8B2
5667,PPP2R2B,HAL
5668,PMEL,PIGQ
5669,DGCR2,TSC2
5670,DGCR2,HOXD13
5671,CUL9,ZNF397
5672,DKKL1,POLE
5673,ELP2,PIGQ
5674,GNL2,USP36
5675,PDE4DIP,CD207
5676,PDDC1,HPS5
5677,PTDSS1,HEPHL1
5678,GRIN2C,ATP12A
5679,FAM19A2,LAMA3
5680,C10orf120,HAL
5681,HPS5,SUGT1
5682,POLE,POLE2
5683,ITM2A,ATP12A
5684,IL31RA,HEPHL1
5685,DGCR2,UTP20
5686,DGCR2,WWOX
5687,LAIR2,HEPHL1
5688,CCDC6,PDE4DIP
5689,TTC9C,CUL9
5690,DGCR2,SGPL1
5691,FBXO2,SULF1
5692,SLC25A23,HSPA8
5693,NTSR1,ATP12A
5694,SYT6,MADD
5695,TANC2,FLNA
5696,COA5,A2ML1
5697,PYHIN1,HEPHL1
5698,KLRC1,DGCR2
5699,DGCR2,ELMO2
5700,C16orf45,POLE
5701,FEZ1,ATP12A
5702,CUL9,ZNF107
5703,NXPH2,MADD
5704,PDE4DIP,HMGCS2
5705,RNF145,USP36
5706,C5AR2,ATP12A
5707,DGCR2,ATP12A
5708,GPR148,A2ML1
5709,MKNK1,AHNAK2
5710,CUL9,ZNF845
5711,BBS7,MADD
5712,FCGR3B,ATP12A
5713,DIDO1,FOCAD
5714,SIRT3,AHNAK2
5715,FBXO3,HEPHL1
5716,BMI1,DST
5717,CCDC27,HAL
5718,BHLHE23,HEPHL1
5719,GPR18,HAL
5720,SLC6A20,HEPHL1
5721,HEATR1,ALDH3A2
5722,TCP10L,NUMA1
5723,TRABD,ATP12A
5724,RBX1,CUL9
5725,ANXA2,AHNAK2
5726,C1orf189,USP36
5727,DGCR2,C4orf29
5728,MADD,NR2F2
5729,NAA30,ATP12A
5730,P2RY10,RARS2
5731,CHD1L,TNKS2
5732,SRSF6,PHRF1
5733,SLC12A3,SNX6
5734,SNX6,PDE4DIP
5735,MS4A15,ANO5
5736,TBC1D22B,A2ML1
5737,SLC22A4,ATM
5738,CD79B,SLC25A23
5739,DGCR2,MUL1
5740,DCST1,PIGQ
5741,FPR2,ATP12A
5742,DGCR2,RBM14-RBM4
5743,NOTCH2,FBN2
5744,ZIC1,HAL
5745,KRT39,PLEC
5746,DGCR2,OSBPL8
5747,NIT1,BCAT2
5748,FGF4,LAMA1
5749,SLC12A3,SNX1
5750,LACC1,HEPHL1
5751,CD79B,ATP8B2
5752,STX17,A2ML1
5753,SPSB4,FANCI
5754,ANKRD29,ADD1
5755,HPS5,HPS6
5756,LAMC3,LAMB1
5757,TACSTD2,MDN1
5758,BACE2,USP36
5759,UBALD2,A2ML1
5760,PSCA,SULF1
5761,FPR1,RARS2
5762,CUL9,ACAD11
5763,DGKG,DCAF16
5764,TMC4,FOCAD
5765,NTN5,FBN2
5766,SYT3,MADD
5767,OR10H2,PIGQ
5768,MARCH4,PIGQ
5769,PDE4DIP,PKP1
5770,SCGB2A2,LAMA1
5771,FEZF1,CUL9
5772,LOC338797,PDE4DIP
5773,CSNK1D,PDE4DIP
5774,CUL9,JPH1
5775,SLC22A4,SLC25A23
5776,ZNF75A,FOCAD
5777,DGCR2,TBRG4
5778,SPCS3,LAMA3
5779,TMEM223,ATP12A
5780,FAM134C,ATP12A
5781,ZBTB44,USP36
5782,ART3,CHD1L
5783,LAD1,FLNA
5784,MADD,MTMR4
5785,CCT8L2,MDN1
5786,C1orf85,ATP12A
5787,HLA-B,ATP12A
5788,SYT12,MADD
5789,DTL,HAL
5790,CYP2J2,PDE4DIP
5791,MRAP2,ATP12A
5792,CD6,EEFSEC
5793,DGCR2,DSTYK
5794,SULF2,SULF1
5795,SCCPDH,PDE4DIP
5796,CEACAM16,DST
5797,TUSC5,ATP12A
5798,GPR182,RARS2
5799,PTPRK,LAMA3
5800,NRG1,SLC25A23
5801,FMNL2,A2ML1
5802,DGCR2,TAMM41
5803,CHD1L,XPC
5804,AHNAK,PPP1R9A
5805,ANAPC15,FOCAD
5806,DGCR2,ASCC2
5807,DGCR2,SPTLC2
5808,PPP2R2B,PLEC
5809,PDE4DIP,IGHG2
5810,PDE4DIP,IGHG1
5811,C7orf34,SULF1
5812,IGHM,ATM
5813,SOCS1,MADD
5814,ENTPD1,PDE4DIP
5815,LY6H,SULF1
5816,TACR3,ATP8B2
5817,PDE4DIP,JUP
5818,VTI1B,HEPHL1
5819,GDPD5,PIGQ
5820,HEXIM2,HAL
5821,OR2A4,A2ML1
5822,HIST1H2AM,CHD1L
5823,KLRC4,ATP12A
5824,DOCK5,MADD
5825,GSKIP,A2ML1
5826,P2RY10,ATM
5827,KXD1,NUMA1
5828,MAGEA1,DST
5829,IGFL3,LAMA3
5830,OPALIN,ATM
5831,FAM19A3,FBN2
5832,KIF3A,HEPHL1
5833,STX17,HEPHL1
5834,ANAPC15,USP36
5835,KRT14,PLEC
5836,MADD,RNF138
5837,DGCR2,INTS7
5838,SCGB2A2,SULF1
5839,PNMA2,HEPHL1
5840,LAMP2,CHD1L
5841,DGCR2,SLC39A6
5842,OS9,SULF1
5843,IL13RA2,ATP12A
5844,LDLRAD1,USP36
5845,DDX55,FOCAD
5846,IL17RB,PIGQ
5847,CSF3,AHNAK2
5848,GPATCH2L,A2ML1
5849,C1QTNF7,LAMA3
5850,AHDC1,UBR3
5851,DGCR2,EGFL7
5852,C3orf18,MDN1
5853,DGCR2,HECW2
5854,CD6,AHDC1
5855,GPR183,ITPRIPL1
5856,NAA11,PDE4DIP
5857,KRT78,PLEC
5858,PDE4DIP,PRKACB
5859,BVES,ITPRIPL1
5860,DGCR2,KIF7
5861,SDC2,SULF1
5862,TSHR,LAMA3
5863,ATP1B3,ATP12A
5864,NOTCH2,SULF1
5865,UBE3A,HAL
5866,NPY2R,ATM
5867,IMPDH1,BCAT2
5868,DGKG,SSNA1
5869,DGCR2,SLC9A1
5870,KITLG,ATP8B2
5871,DGCR2,KIAA1033
5872,KRT16,PLEC
5873,CHD1L,SUPT16H
5874,RNF149,ATP12A
5875,TNFSF13B,PIGQ
5876,DGCR2,SAV1
5877,GAGE2E,USP36
5878,CSNK1E,PDE4DIP
5879,PMM1,HEPHL1
5880,C6orf141,PLEC
5881,SLURP1,LAMA3
5882,PI4KAP1,HAL
5883,GNPDA2,MYH11
5884,KRT23,PLEC
5885,CX3CL1,ATP8B2
5886,EEFSEC,RNF214
5887,APLNR,SLC25A23
5888,HSPB7,FLNA
5889,HYOU1,LAMA3
5890,CRACR2A,MCPH1
5891,PTGIR,ANO5
5892,DGCR2,UTP15
5893,CUL9,FAM83B
5894,DGCR2,TTYH3
5895,GYPA,FOCAD
5896,NPM3,USP36
5897,CD44,LAMA3
5898,CHST7,ITPRIPL1
5899,DGKG,DGKD
5900,SLC25A23,HSPA2
5901,FBLIM1,FLNA
5902,TMEM30B,TYRO3
5903,TNFRSF9,ATP12A
5904,DGKG,USP9X
5905,UGT1A4,ATP12A
5906,DNAJC7,POLE
5907,TGOLN2,MDN1
5908,SAP18,PHRF1
5909,IL13RA2,SLC25A23
5910,SRRT,A2ML1
5911,DGCR2,URB2
5912,CADPS,ADD1
5913,CRP,LAMA1
5914,ST6GALNAC6,A2ML1
5915,CCL3,LAMA1
5916,SNX21,MADD
5917,SDC2,CHD1L
5918,EFNA4,ATM
5919,ZDHHC12,PIGQ
5920,BCAT2,HSPD1
5921,HS3ST4,ATP12A
5922,ASH2L,KMT2D
5923,SLAMF1,HEATR1
5924,ZNF324B,AHDC1
5925,C20orf197,USP36
5926,SLC25A25,SLC25A23
5927,RAB9B,HAL
5928,TTYH1,PIGQ
5929,DGKG,HDAC3
5930,GOT1,A2ML1
5931,TLR7,A2ML1
5932,DGCR2,MZT2B
5933,ITFG3,HEATR1
5934,LAMP3,HEATR1
5935,GOT1,HAL
5936,PDE4DIP,EVPL
5937,PYGB,AGL
5938,RTP2,ATP12A
5939,BSG,ATM
5940,PTH2R,ATM
5941,RNF146,CHD1L
5942,ZNF224,FBN2
5943,ZNF677,CUL9
5944,CD80,ATM
5945,LRP3,PIGQ
5946,NPTN,ATM
5947,WNT8B,HAL
5948,MANEA,LAMA1
5949,DGCR2,ACSL3
5950,OR13C3,HAL
5951,DGCR2,ZDHHC13
5952,TCTN2,PIGQ
5953,COQ4,DST
5954,TBC1D14,HEPHL1
5955,SETDB2,HEPHL1
5956,PDE4DIP,S100A7
5957,LRRC10,A2ML1
5958,AIF1,USP36
5959,IKZF5,AHDC1
5960,DGCR2,LRPPRC
5961,TP53,CUL9
5962,OSTM1,SLC25A23
5963,FBXO2,LAMA1
5964,GCGR,ATM
5965,CHODL,ATP12A
5966,LPAR4,ATM
5967,OR10H2,ANO5
5968,SYT9,MADD
5969,CTCFL,FOCAD
5970,TMED2,ATP12A
5971,AKR7L,DST
5972,GP5,ATP12A
5973,A2ML1,GSTK1
5974,YEATS4,NUMA1
5975,ZSCAN12,A2ML1
5976,CLEC2D,ATP12A
5977,BSG,MDN1
5978,PDE4DIP,AKR1B10
5979,LYZL6,ATP12A
5980,DGCR2,DDX28
5981,AQP3,SLC25A23
5982,CSNK2B,PHRF1
5983,GMCL1,HAL
5984,CUL1,HAL
5985,COQ4,FOCAD
5986,CHCHD10,ATP8B2
5987,FAM168A,DGCR2
5988,SLC26A4,ATP12A
5989,INSIG1,FOCAD
5990,SLC12A3,HSPA8
5991,HEATR1,DUSP14
5992,EBF2,HAL
5993,DGCR2,IFRD1
5994,JTB,ATP12A
