,INTERACTOR_A,INTERACTOR_B
3843,ZIC1,ASAH1
3844,GYPA,EEF1A2
3845,SCARB2,GLMN
3846,GABRG2,B4GALT5
3847,MECP2,NOP2
3848,LRRC56,EEF1A2
3849,GABRG2,CANX
3850,SLC39A9,DNM1
3851,MECP2,DDX54
3852,MECP2,GNL2
3853,ZSCAN12,ASAH1
3854,MLLT6,EEF1A2
3855,MECP2,MKI67
3856,KCNJ10,BAG1
3857,PRRT2,TBRG4
3858,SLC22A9,MFSD8
3859,GJB7,GNAO1
3860,MECP2,MINA
3861,SDHB,POLG
3862,THSD4,FOXG1
3863,QARS,MARS
3864,CDCA8,STXBP1
3865,SLC25A32,PNPO
3866,MECP2,DGCR8
3867,NTRK3,TBC1D24
3868,TMEM9B,DNM1
3869,DNAAF2,GNAO1
3870,MECP2,RPL18
3871,FUOM,EEF1A2
3872,MYBPHL,CASK
3873,GABRD,DNAJB9
3874,CKS1B,EEF1A2
3875,CD83,PIGA
3876,MYCL,CASK
3877,FTH1,ASAH1
3878,PRKAB2,EPM2A
3879,CDKL5,MACF1
3880,TPT1,EEF1A2
3881,FGB,PNPO
3882,PIGT,GID4
3883,CDKL5,SERPINB8
3884,MECP2,FCF1
3885,TPP1,NME4
3886,ZACN,MFSD8
3887,RRP7A,STXBP1
3888,PTGIR,MFSD8
3889,MECP2,RPS8
3890,KCNJ10,YTHDF1
3891,NCSTN,EEF1A2
3892,MECP2,METAP2
3893,SIK1,UBE2E1
3894,MECP2,DDX31
3895,MECP2,TAF1A
3896,MECP2,DDX24
3897,HSPB8,EEF1A2
3898,MECP2,RPL7A
3899,HTR3C,PIGO
3900,TPP1,SLC25A16
3901,MECP2,NOL6
3902,CDKL5,DHX16
3903,ASAH1,NONO
3904,TBC1D22B,ASAH1
3905,GABRD,TMEM131
3906,ARMC1,GNAO1
3907,RAB27B,SCARB2
3908,MECP2,RPL8
3909,PIGK,PIGT
3910,PIGT,ZNF609
3911,MECP2,RPP40
3912,IPPK,MFSD8
3913,MECP2,RPL10A
3914,HAVCR2,PIGA
3915,MECP2,NOC2L
3916,TSPYL6,POLG
3917,JSRP1,GNAO1
3918,TPP1,RPTOR
3919,KLHL2,CASK
3920,MECP2,MYBBP1A
3921,SLCO6A1,ASAH1
3922,MECP2,RPF2
3923,GJA1,STXBP1
3924,MECP2,ZNF483
3925,MECP2,NVL
3926,PIGT,EGFL7
3927,GPR114,PIGO
3928,GJB7,EEF1A2
3929,MECP2,LENG8
3930,MECP2,TAF1C
3931,GPR114,MFSD8
3932,PIGT,RANBP9
3933,PTPRK,SCARB2
3934,SLC38A7,EEF1A2
3935,MECP2,NAT10
3936,ELAVL2,ALG13
3937,PTH1R,PIGO
3938,MECP2,SRSF8
3939,PIGT,N4BP2L2
3940,MECP2,RPL3
3941,GABRG2,GPAA1
3942,PNKD,ASAH1
3943,ZBBX,DNM1
3944,MECP2,RPLP2
3945,SPPL2B,ATP1A3
3946,CDKAL1,DNM1
3947,SLC13A5,EEF1A2
3948,MECP2,ESF1
3949,MECP2,RPL36
3950,DGUOK,GNAO1
3951,SLC22A16,MFSD8
3952,PCDHA3,PIGA
3953,MECP2,BBX
3954,MECP2,C11orf57
3955,HOMER1,EEF1A2
3956,PIGT,WDR26
3957,MECP2,BRIX1
3958,MECP2,RPL32
3959,MECP2,RPL29
3960,MECP2,RPL12
3961,C4orf19,EEF1A2
3962,HSF2,ASAH1
3963,HAX1,GNAO1
3964,C3AR1,MFSD8
3965,GABRD,ATF6
3966,SREK1IP1,EEF1A2
3967,MECP2,RRP1B
3968,LPAR1,PIGO
3969,GSG1,ASAH1
3970,HAX1,DNM1
3971,AIRE,ASAH1
3972,PRG2,ALG13
3973,POGLUT1,PIGT
3974,CDKL5,GPALPP1
3975,PIGT,ANKRD40
3976,GABRG2,LCLAT1
3977,MECP2,ZNF593
3978,IPPK,PCDH19
3979,CD69,GNAO1
3980,SDCBP,QARS
3981,MECP2,DDX56
3982,GATC,POLG
3983,HTATIP2,ASAH1
3984,TBXAS1,EEF1A2
3985,MECP2,ZNF354A
3986,MECP2,RBM28
3987,PIGT,BORA
3988,RNF6,ASAH1
3989,MECP2,RPL26L1
3990,MECP2,RPL15
3991,ATP1B3,PIGO
3992,KCNJ10,ADO
3993,TRMT2A,ASAH1
3994,C1orf85,ALDH5A1
3995,WDR46,PURA
3996,FAM189B,PIGA
3997,PIGT,PIGU
3998,ZNF684,ASAH1
3999,WWOX,LYZ
4000,MECP2,RRP8
4001,ZCRB1,PURA
4002,BTNL3,EEF1A2
4003,GATC,ALDH5A1
4004,RPS11,EEF1A2
4005,ZNF556,ASAH1
4006,PPIAL4G,EEF1A2
4007,DHX57,EEF1A2
4008,SCGB1D1,SCARB2
4009,GABRD,RNF115
4010,GABRG2,ABHD14A
4011,SCN2B,DNM1
4012,TINAG,COL4A1
4013,KIFAP3,GNAO1
4014,ST6GALNAC1,EEF1A2
4015,MECP2,NLE1
4016,CDKL5,KLHL20
4017,MECP2,RPL27
4018,S1PR1,ATP1A3
4019,MRPL50,ALDH5A1
4020,HMP19,ASAH1
4021,HIST1H1E,PURA
4022,MECP2,RPL5
4023,KCNJ10,HSPA4
4024,MFSD8,EBP
4025,MFSD8,DNAJC19
4026,NAPSA,CTSD
4027,DEPDC5,KPTN
4028,USP47,EEF1A2
4029,PIGA,LTF
4030,TLE3,EEF1A2
4031,MECP2,TOP3A
4032,GABRG2,CPT1A
4033,GPR21,MFSD8
4034,YIPF3,MFSD8
4035,RRS1,PURA
4036,XAGE1B,WDR45
4037,MECP2,FXR2
4038,MECP2,C9orf114
4039,LRRN2,ATP1A3
4040,WDFY3,ALG13
4041,MECP2,NOP16
4042,MECP2,SDAD1
4043,MECP2,DDX21
4044,MECP2,RPL17
4045,DUSP22,GNAO1
4046,HOXB5,GNAO1
4047,DOCK5,SZT2
4048,DBF4,EEF1A2
4049,FAM189A2,PIGA
4050,HEXIM1,EEF1A2
4051,CDKL5,HDGFRP3
4052,LYPD1,ASAH1
4053,SIK1,SIK3
4054,CDC16,ALG13
4055,CDKL5,RABL6
4056,EEF1A2,FLT4
4057,PLSCR4,ALG13
4058,PURA,E2F1
4059,UBC,KCTD7
4060,SPTAN1,SPTBN1
4061,SPTAN1,SPTB
4062,SPTAN1,SPTBN2
4063,SPTAN1,SPTBN4
4064,SPTAN1,KALRN
4065,SPTAN1,KARS
4066,SPTAN1,AKIP1
4067,SPTAN1,TAF1
4068,SPTAN1,ZNF333
4069,PAFAH1B1,DYNC1H1
4070,PIGT,STOM
4071,DYNLT1,DYNC1H1
4072,KCTD3,HDAC4
4073,KIF13B,HDAC4
4074,ZBTB21,HDAC4
4075,KSR1,HDAC4
4076,NRXN1,ARHGAP26
4077,IQSEC2,CCDC8
4078,GIGYF1,HDAC4
4079,LRFN1,HDAC4
4080,HDAC4,CGN
4081,DENND1A,HDAC4
4082,SH3PXD2A,HDAC4
4083,SRGAP2,HDAC4
4084,RTKN,HDAC4
4085,EIF4E2,HDAC4
4086,MAST3,HDAC4
4087,SIPA1L1,HDAC4
4088,PPM1H,HDAC4
4089,DENND4C,HDAC4
4090,LIMA1,HDAC4
4091,HDAC4,MAGI1
4092,TESK2,HDAC4
4093,DCLK1,HDAC4
4094,ZNF638,HDAC4
4095,SRSF12,HDAC4
4096,HDAC4,SYDE1
4097,MAPKAP1,HDAC4
4098,NF1,HDAC4
4099,AGAP1,HDAC4
4100,CBY1,HDAC4
4101,CDC25B,HDAC4
4102,CDK16,HDAC4
4103,NRXN1,TCEB3
4104,NADK,HDAC4
4105,CDC25C,HDAC4
4106,HDAC4,FAM110B
4107,USP21,HDAC4
4108,QARS,OFD1
4109,GIGYF2,HDAC4
4110,CAMSAP2,HDAC4
4111,FAM53C,HDAC4
4112,ANKRD34A,HDAC4
4113,LPIN3,HDAC4
4114,TIAM1,HDAC4
4115,KIAA1804,HDAC4
4116,RASAL2,HDAC4
4117,PHLDB2,HDAC4
4118,RALGPS2,HDAC4
4119,HDAC4,FAM110A
4120,PLEKHA7,HDAC4
4121,HDAC4,KIF1C
4122,GAB2,HDAC4
4123,HDAC4,NAV1
4124,NRXN1,ARHGAP10
4125,MELK,HDAC4
4126,SH3RF3,HDAC4
4127,PTPN14,HDAC4
4128,STARD13,HDAC4
4129,DENND4A,HDAC4
4130,OSBPL6,HDAC4
4131,INPP5E,HDAC4
4132,NRXN1,TULP1
4133,IQSEC2,RAC1
4134,EEF1A2,TPT1
4135,SLC9A1,CTSD
4136,NCL,HNRNPU
4137,HDAC4,Btg2
4138,HDAC4,Btg2
4139,MTNR1A,STXBP1
4140,MTNR1B,DYNC1H1
4141,SPTAN1,FANCD2
4142,FANCD2,SPTAN1
4143,CYLD,EEF1A2
4144,CYLD,SPTAN1
4145,CYLD,QARS
4146,CYLD,SLC25A22
4147,CYLD,DYNC1H1
4148,CYLD,HNRNPU
4149,LASP1,SPTAN1
4150,NCDN,ASAH1
4151,COX15,DYNC1H1
4152,DLD,QARS
4153,DLST,DYNC1H1
4154,DNM1L,DYNC1H1
4155,HSD17B10,DYNC1H1
4156,PDHA1,DYNC1H1
4157,TRIM25,EEF1A2
4158,TRIM25,HNRNPU
4159,TRIM25,CDKL5
4160,TRIM25,CTSD
4161,TRIM25,GOSR2
4162,TRIM25,HNRNPU
4163,TRIM25,KCNQ2
4164,TRIM25,KCTD7
4165,TRIM25,PIGT
4166,TRIM25,PNKP
4167,TRIM25,RELN
4168,TRIM25,SLC2A1
4169,TRIM25,SPTAN1
4170,TRIM25,TBC1D24
4171,TRIM25,WWOX
4172,G3BP1,PURA
4173,BTRC,HNRNPU
4174,BTRC,HNRNPU
4175,HNRNPU,CENPW
4176,HNRNPU,BTRC
4177,LMNA,SCARB2
4178,LMNA,GOSR2
4179,LMNA,PNKP
4180,UHRF2,CHD2
4181,NR1H3,HDAC4
4182,FRMD7,CASK
4183,BRCA1,QARS
4184,BRCA1,SPTAN1
4185,BRCA1,HNRNPU
4186,LMNA,HNRNPU
4187,TES,DYNC1H1
4188,TES,SPTAN1
4189,ORF17,WWOX
4190,ORF17.5,WWOX
4191,ORF31,TPP1
4192,ORF38,PPT1
4193,MAPK8,WWOX
4194,HHV8GK18_gp81,MECP2
4195,STX1A,KCNB1
4196,KCNB1,STX1A
4197,MTF1,HNRNPU
4198,MTF1,EEF1A2
4199,RGS4,GNAO1
4200,GRIN2A,GRIN1
4201,GRIN1,CANX
4202,GRIN2A,DLG4
4203,SLC2A1,LMP1
4204,WWOX,BRCA1
4205,WWOX,BRCA1
4206,BRCA1,WWOX
4207,RNF169,HNRNPU
4208,HDAC6,HNRNPU
4209,WWOX,SMAD3
4210,WWOX,SMAD3
4211,ATXN3,SLC25A22
4212,HNRNPL,CHD2
4213,HNRNPL,EEF1A2
4214,HNRNPL,POLG
4215,HNRNPL,PURA
4216,HNRNPL,ST3GAL3
4217,HNRNPL,CASK
4218,HNRNPL,HDAC4
4219,HNRNPL,ARHGEF9
4220,HNRNPL,WWOX
4221,HIF1A,HDAC4
4222,LNX1,CHD2
4223,LNX1,SYNGAP1
4224,LNX2,SYNGAP1
4225,IFNAR1,HNRNPU
4226,ZUFSP,DEPDC5
4227,ZUFSP,SZT2
4228,CFTR,CTSD
4229,CFTR,DYNC1H1
4230,CFTR,QARS
4231,CFTR,SPTAN1
4232,ATXN3,DYNC1H1
4233,STK40,DYNC1H1
4234,AR,FOXG1
4235,AR,FOXG1
4236,FOXG1,SRF
4237,ACTR10,DYNC1H1
4238,DYNC1H1,DYNC1H1
4239,DYNC1H1,INTS5
4240,DYNC1H1,PPP2R1A
4241,QARS,SRSF7
4242,QARS,UBA2
4243,QARS,WDR61
4244,ZNF598,SPTAN1
4245,ZNF598,SCARB2
4246,ZNF598,QARS
4247,FBXO7,DYNC1H1
4248,FBXO7,HNRNPU
4249,API5,HNRNPU
4250,CTNNB1,HNRNPU
4251,HIF1AN,SLC25A22
4252,EGLN3,DYNC1H1
4253,EGLN3,SLC25A22
4254,EGLN3,ALG13
4255,EGLN3,TPP1
4256,TRIM14,ALG13
4257,TRIM14,PURA
4258,ARMC8,PPT1
4259,DDX39B,SPTAN1
4260,GSK3A,HNRNPU
4261,HDAC4,YWHAG
4262,HDAC4,HSPA8
4263,HSPA8,HDAC4
4264,PCBP1,HNRNPU
4265,PPP6C,DYNC1H1
4266,SLC25A1,DYNC1H1
4267,EGLN3,SLC2A1
4268,EGLN3,PPT1
4269,RIPK4,SLC25A22
4270,MAPK6,PPT1
4271,TMPO,SLC25A22
4272,TMPO,SPTAN1
4273,TMPO,QARS
4274,TMPO,HNRNPU
4275,DUSP16,DYNC1H1
4276,PTCH1,DYNC1H1
4277,SH3RF1,GRIN1
4278,GRIN1,SH3RF1
4279,BCL2L1,HDAC4
4280,HDAC4,UBC
4281,HDAC4,NACC1
4282,DEPDC5,NPRL3
4283,DEPDC5,NPRL2
4284,DEPDC5,SZT2
4285,DEPDC5,ITFG2
4286,DEPDC5,KPTN
4287,DEPDC5,C12orf66
4288,DEPDC5,MIOS
4289,DEPDC5,WDR59
4290,DEPDC5,WDR24
4291,DEPDC5,SESN2
4292,DEPDC5,SZT2
4293,DEPDC5,KPTN
4294,DEPDC5,ITFG2
4295,DEPDC5,C12orf66
4296,DEPDC5,NPRL3
4297,DEPDC5,NPRL2
4298,DEPDC5,MIOS
4299,DEPDC5,WDR24
4300,WDR59,SZT2
4301,WDR59,DEPDC5
4302,KPTN,DEPDC5
4303,KPTN,SZT2
4304,ITFG2,SZT2
4305,SZT2,KPTN
4306,SZT2,C12orf66
4307,SZT2,ITFG2
4308,WDR24,SZT2
4309,NPRL2,SZT2
4310,SZT2,NPRL3
4311,SZT2,NPRL2
4312,LAMP1,DEPDC5
4313,LAMP1,SZT2
4314,LAMP1,CTSD
4315,VHL,COL4A1
4316,WDR77,SPTAN1
4317,DEPDC5,NPRL2
4318,DEPDC5,NPRL3
4319,CDK9,HDAC4
4320,COPE,SPTAN1
4321,CSNK1A1,HDAC4
4322,CTNNB1,DYNC1H1
4323,HDAC4,YWHAB
4324,HDAC4,OLA1
4325,HDAC4,NCOR2
4326,HDAC4,YWHAH
4327,HDAC4,CAMK2D
4328,HDAC4,DDX6
4329,HDAC4,TBL1XR1
4330,HDAC4,SFN
4331,HDAC4,RUVBL2
4332,HDAC4,TBL1X
4333,HDAC4,MARK2
4334,HDAC4,NARS
4335,HDAC4,SF1
4336,HDAC4,MEF2D
4337,HDAC4,YWHAE
4338,HDAC4,YWHAZ
4339,HDAC4,SUMO2
4340,HDAC4,TUBA4A
4341,HDAC4,NME2
4342,HDAC4,SHC1
4343,HDAC4,YWHAQ
4344,HDAC4,RPS3A
4345,HDAC4,SLC25A13
4346,HDAC4,HNRNPA1
4347,HDAC4,PPP2R1A
4348,HDAC4,EEF1A1
4349,HDAC4,S100A10
4350,HDAC4,GAPDH
4351,HDAC4,DDB1
4352,HDAC4,HSPA5
4353,HDAC4,NUDC
4354,HDAC4,EEF1D
4355,HDAC4,HSPB1
4356,HDAC4,HSP90AA1
4357,HDAC4,TUBB
4358,HDAC4,KHDRBS1
4359,HDAC4,PTMA
4360,HDAC4,LUC7L2
4361,HDAC4,PAK1
4362,HDAC4,RPS27A
4363,HDAC4,PCBP1
4364,HDAC4,NCOR1
4365,HSPA8,DYNC1H1
4366,HSPA8,QARS
4367,JUP,SPTAN1
4368,MTCH2,HNRNPU
4369,PPIE,HNRNPU
4370,YAP1,HNRNPU
4371,BCL2L1,HNRNPU
4372,BCL2L1,SPTAN1
4373,BMP4,HNRNPU
4374,CDK9,SLC25A22
4375,DIMT1,HNRNPU
4376,GALE,HNRNPU
4377,HDAC4,GRB2
4378,HDAC4,CCT5
4379,HDAC4,HSP90AB1
4380,HDAC4,RPL17
4381,HDAC4,TRIP13
4382,HDAC4,RPS12
4383,HDAC4,CPSF6
4384,HDAC4,POLE3
4385,HDAC4,RANBP2
4386,HDAC4,ACACA
4387,HDAC4,DDX39B
4388,HDAC4,KIF5B
4389,HDAC4,SUMO1
4390,HDAC4,HDAC3
4391,HDAC4,ATP5B
4392,HDAC4,CD59
4393,HDAC4,RPS16
4394,HDAC4,EIF3B
4395,HDAC4,LBR
4396,HDAC4,RPS15
4397,HDAC4,ACOT7
4398,HDAC4,UPF1
4399,HDAC4,BDH1
4400,HDAC4,PRDX2
4401,HDAC4,NUDT4
4402,HDAC4,PFDN1
4403,HDAC4,EIF3E
4404,HDAC4,RCC2
4405,HDAC4,NDUFA5
4406,HDAC4,HSPD1
4407,HDAC4,ATP6V1B2
4408,HDAC4,HUWE1
4409,HDAC4,THRAP3
4410,HDAC4,DDX19B
4411,HDAC4,ADSL
4412,HDAC4,TPR
4413,HDAC4,SUCLG1
4414,HDAC4,CACYBP
4415,HDAC4,ACTN4
4416,HDAC4,STUB1
4417,HDAC4,RPS28
4418,HDAC4,TCEB1
4419,HDAC4,BCAP31
4420,HDAC4,PKM
4421,HDAC4,AP3B1
4422,HDAC4,RPL27
4423,HDAC4,STIP1
4424,HDAC4,SNRPD2
4425,HDAC4,DIAPH1
4426,HDAC4,PFDN6
4427,HDAC4,DDOST
4428,HDAC4,RPL9
4429,HDAC4,SDHB
4430,HDAC4,TUBB3
4431,HDAC4,TPM3
4432,HDAC4,AGR2
4433,HDAC4,GARS
4434,HDAC4,TARDBP
4435,HDAC4,CLIC1
4436,HDAC4,HSPA1A
4437,HDAC4,CALM1
4438,HDAC4,UGDH
4439,HDAC4,PA2G4
4440,HDAC4,SYNCRIP
4441,HDAC4,SSB
4442,HDAC4,EPRS
4443,HDAC4,PARP1
4444,HDAC4,ENO1
4445,HDAC4,SMAD2
4446,HDAC4,SLC25A3
4447,HDAC4,CDC37
4448,HDAC4,PGK1
4449,HDAC4,RPS19
4450,HDAC4,ATP5A1
4451,HDAC4,EIF6
4452,HDAC4,RDX
4453,HDAC4,DDX21
4454,HDAC4,SDHA
4455,HDAC4,WASF2
4456,HDAC4,ETF1
4457,HDAC4,PRKD2
4458,HDAC4,RPS17
4459,HDAC4,SERPINH1
4460,HDAC4,PSMA4
4461,HDAC4,TRIM28
4462,HDAC4,SAE1
4463,HDAC4,PDIA3
4464,HDAC4,GSTM3
4465,HDAC4,NSUN2
4466,HDAC4,BSG
4467,HDAC4,RPS5
4468,HDAC4,GPS2
4469,HDAC4,RPS14
4470,HDAC4,ADH5
4471,HDAC4,RAB11A
4472,HDAC4,MDH2
4473,HDAC4,THOP1
4474,HDAC4,LAD1
4475,HDAC4,NSFL1C
4476,HDAC4,PPM1B
4477,HDAC4,GART
4478,HDAC4,HRAS
4479,HDAC4,RPL30
4480,HDAC4,LRRFIP2
4481,HDAC4,HSP90B1
4482,HDAC4,HNRNPU
4483,HDAC4,LONP1
4484,HDAC4,PDLIM5
4485,HDAC4,FAU
4486,HDAC4,HIST1H1C
4487,HDAC4,PHF5A
4488,HDAC4,CUL4A
4489,HDAC4,APEH
4490,HDAC4,HMGB2
4491,HDAC4,PSMD2
4492,HDAC4,SRRM1
4493,HDAC4,HMGB1
4494,HDAC4,TUBB2A
4495,HDAC4,BAG2
4496,HDAC4,LMO7
4497,HDAC4,NIT1
4498,HDAC4,RPSA
4499,MTCH2,PPT1
4500,PPIE,DYNC1H1
4501,PPIE,PNKP
4502,RNF138,SPTAN1
4503,RNF6,SPTAN1
4504,TBX3,HDAC4
4505,TGFB1,HNRNPU
4506,TGFB1,ATP1A3
4507,TRIP4,HNRNPU
4508,YAP1,SPTAN1
4509,CASK,RBM14
4510,CASK,AKAP9
4511,CASK,NDEL1
4512,CASK,PRC1
4513,CASK,PCM1
4514,CASK,PKP2
4515,CASK,SF3B2
4516,CASK,DDX54
4517,CASK,MED1
4518,CASK,PRKCI
4519,CASK,MARK2
4520,CASK,RPA2
4521,CASK,GTSE1
4522,CASK,KLC4
4523,CASK,MAPRE2
4524,RBM10,CASK
4525,CASK,KIF2A
4526,CASK,YWHAE
4527,CASK,PARD6G
4528,CASK,PARD3B
4529,CASK,FMR1
4530,CASK,SLAIN2
4531,CASK,MAPRE1
4532,CASK,PRPF3
4533,CASK,RBM5
4534,CASK,RBM10
4535,RBBP6,CASK
4536,CSTB,HIST1H3A
4537,MECP2,NCOR1
4538,MECP2,TBL1XR1
4539,NCOR1,MECP2
4540,MECP2,TBL1XR1
4541,MECP2,TBL1X
4542,MECP2,Tbl1x
4543,MECP2,ebi
4544,MECP2,TBL1XR1
4545,HIF1A,SLC25A22
4546,SIK1,GINS4
4547,SIK1,FBXO22
4548,SIK1,GINS4
4549,SIK1,RPA1
4550,SIK1,EEF1A1
4551,SIK1,HIST2H2BE
4552,SIK1,MCM2
4553,SIK1,APPBP2
4554,GINS4,SIK1
4555,GINS4,SIK1
4556,SIK1,MCM2
4557,RRAGD,DEPDC5
4558,UBE2M,EEF1A2
4559,UBE2M,SPTAN1
4560,UBE2M,ALDH5A1
4561,RAD18,DYNC1H1
4562,RAD18,SPTAN1
4563,RAD18,SLC2A1
4564,PRPF8,CSTB
4565,PRPF8,DYNC1H1
4566,PRPF8,HNRNPU
4567,PRPF8,QARS
4568,EFTUD2,CSTB
4569,EFTUD2,DYNC1H1
4570,EFTUD2,HNRNPU
4571,EFTUD2,QARS
4572,EFTUD2,SPTAN1
4573,AAR2,CSTB
4574,AAR2,DYNC1H1
4575,AAR2,HNRNPU
4576,AAR2,SLC25A22
4577,PIH1D1,CSTB
4578,PIH1D1,CTSD
4579,PIH1D1,DYNC1H1
4580,PIH1D1,HNRNPU
4581,PIH1D1,QARS
4582,TNIP2,CSTB
4583,TNIP2,SLC25A22
4584,TNIP2,SPTAN1
4585,TNIP2,PURA
4586,TNIP2,FOXG1
4587,NKX2-1,CHD2
4588,NKX2-1,MECP2
4589,NKX2-1,PNKP
4590,SOCS2,EEF1A2
4591,SOCS2,EEF1A2
4592,RNF4,TBC1D24
4593,RNF4,SYNGAP1
4594,RNF4,SLC2A1
4595,RNF4,SCARB2
4596,CHD3,HNRNPU
4597,RNF4,QARS
4598,RNF4,PIGT
4599,CHD4,HNRNPU
4600,RNF4,MECP2
4601,RNF4,IQSEC2
4602,RNF4,HNRNPU
4603,RNF4,GOSR2
4604,RNF4,FOXG1
4605,LARP7,DYNC1H1
4606,LARP7,HNRNPU
4607,LARP7,QARS
4608,RNF31,HNRNPU
4609,RNF4,CHD2
4610,TNF,HNRNPU
4611,ARHGEF9,CCDC36
4612,ARHGEF9,TFIP11
4613,ARHGEF9,BCL6
4614,NCOA3,FOXG1
4615,CDC34,DYNC1H1
4616,CALCOCO2,SPTAN1
4617,SPDL1,HNRNPU
4618,SPDL1,SPTAN1
4619,SPDL1,EEF1A2
4620,RIOK1,DYNC1H1
4621,RIOK1,HNRNPU
4622,RIOK1,PURA
4623,RIOK1,QARS
4624,RIOK1,SPTAN1
4625,CHRNA7,PPP1CC
4626,PPP1CC,CHRNA7
4627,PPP1CC,CHRNA7
4628,ZUFSP,DYNC1H1
4629,GRIN1,PARK2
4630,ESR2,SPTAN1
4631,ESR2,TPP1
4632,ESR2,CTSD
4633,ESR2,SLC25A22
4634,ESR2,ASAH1
4635,ESR2,SLC2A1
4636,ESR2,CHD2
4637,MECP2,slp1
4638,CERS1,ACTG1
4639,HEXIM1,HNRNPU
4640,HEXIM1,EEF1A2
4641,HEXIM1,ATP1A3
4642,HEXIM1,ATP1A2
4643,HEXIM1,EPM2A
4644,HEXIM1,CSTB
4645,HEXIM1,DYNC1H1
4646,MEPCE,HNRNPU
4647,MEPCE,EEF1A2
4648,MEPCE,PURA
4649,MEPCE,DYNC1H1
4650,LARP7,HNRNPU
4651,LARP7,EEF1A2
4652,LARP7,PURA
4653,LARP7,CSTB
4654,LARP7,CHD2
4655,LARP7,DYNC1H1
4656,LARP7,SCN1A
4657,ATP1A3,GPNMB
4658,TTC3,POLG
4659,POLG,TTC3
4660,RUNX1,EEF1A2
4661,RUNX1,HNRNPU
4662,EGFR,SPTAN1
4663,CAMK2G,GRIN2B
4664,RNF123,CHD2
4665,RNF123,DYNC1H1
4666,RNF123,EEF1A2
4667,RNF123,IQSEC2
4668,RNF123,GRIN1
4669,RNF123,HNRNPU
4670,RNF123,HCN1
4671,RNF123,SCN8A
4672,PPT1,ACTA2
4673,PPT1,ACTN1
4674,PPT1,CCT2
4675,PPT1,DNAJA1
4676,PPT1,DYNC1H1
4677,PPT1,HNRNPH2
4678,PPT1,HSP90AA1
4679,PPT1,HSPD1
4680,PPT1,PABPC1
4681,PPT1,RPS3
4682,PPT1,SPTAN1
4683,PPT1,SPTBN1
4684,PPT1,TCP1
4685,PPT1,TUBB2A
4686,PPT1,TUBB3
4687,PPT1,VCP
4688,PPT1,YWHAG
4689,PPT1,YWHAQ
4690,PPT1,CCT7
4691,PPT1,CCT8
4692,PPT1,DBT
4693,PPT1,DDB1
4694,PPT1,HSP90B1
4695,PPT1,MAP1B
4696,PPT1,PSMA6
4697,PPT1,STIP1
4698,PPT1,VAPB
4699,PPT1,ATP1A1
4700,PPT1,CHGB
4701,PPT1,FTH1
4702,PPT1,CCAR2
4703,PPT1,MYL6
4704,PPT1,NAP1L1
4705,PPT1,OGDH
4706,PPT1,PRDX4
4707,PPT1,RPL9
4708,PPT1,RPLP0P6
4709,PPT1,RPS19
4710,PPT1,CAPZB
4711,PPT1,SLC25A1
4712,PPT1,ZFYVE26
4713,PPT1,ACTB
4714,PPT1,RPLP2
4715,PPT1,ATP5B
4716,PPT1,CRMP1
4717,PPT1,VIM
4718,PPT1,PLEC
4719,PPT1,AHNAK
4720,PPT1,CLTC
4721,PPT1,DLAT
4722,PPT1,DNAJC10
4723,PPT1,NME1
4724,PPT1,CCT3
4725,PPT1,FUS
4726,PPT1,SSB
4727,PPT1,CRIP2
4728,PPT1,ATP5A1
4729,PPT1,DBH
4730,PPT1,HNRNPK
4731,PPT1,PCMT1
4732,PPT1,VGF
4733,PPT1,HNRNPH1
4734,PPT1,PRDX2
4735,PPT1,RPS12
4736,PPT1,PHB
4737,PPT1,HSP90AB1
4738,PPT1,RPS20
4739,PPT1,TFG
4740,PPT1,LANCL1
4741,PPT1,DNAJB11
4742,PPT1,HNRNPA2B1
4743,PPT1,PDHB
4744,PPT1,PRDX5
4745,PPT1,HNRNPM
4746,PPT1,STIL
4747,PPT1,HSPA1B
4748,PPT1,HSPB1
4749,PPT1,PDHA1
4750,PPT1,HNRNPF
4751,PPT1,HSPA8
4752,PPT1,UBAP2L
4753,PPT1,ACLY
4754,PPT1,ACTR1A
4755,PPT1,ANXA2
4756,PPT1,ARID3B
4757,PPT1,ATP2A2
4758,PPT1,ATP5O
4759,PPT1,BAG6
4760,PPT1,BCKDHB
4761,PPT1,C14orf166
4762,PPT1,RTCB
4763,PPT1,CAND1
4764,PPT1,CANX
4765,PPT1,CARM1
4766,PPT1,CCT4
4767,PPT1,CCT5
4768,PPT1,CCT6A
4769,PPT1,CHP1
4770,PPT1,CLGN
4771,PPT1,CPT1A
4772,PPT1,CTNND1
4773,PPT1,CTSD
4774,PPT1,DBN1
4775,PPT1,DDOST
4776,PPT1,DDX1
4777,PPT1,DDX3X
4778,PPT1,DHX9
4779,PPT1,DNAJB1
4780,PPT1,DNM1L
4781,PPT1,DOCK7
4782,PPT1,DYNLL1
4783,PPT1,EEF1A1P5
4784,PPT1,EEF1A2
4785,PPT1,EEF1G
4786,PPT1,EEF2
4787,PPT1,AGO2
4788,PPT1,ELAVL4
4789,PPT1,ENO1
4790,PPT1,ENO2
4791,PPT1,FASN
4792,PPT1,G3BP2
4793,PPT1,GAPDH
4794,PPT1,GCN1L1
4795,PPT1,GDI2
4796,PPT1,GIT1
4797,PPT1,GSTP1
4798,PPT1,GTF2I
4799,PPT1,HK1
4800,PPT1,HNRNPA1
